order_id,customer_id,archetype,previous_orders,previous_delivered_orders,previous_rto_orders,previous_cancelled_orders,customer_rto_rate,customer_success_rate,days_since_first_order,order_value,number_of_items,product_category,discount_percentage,payment_method,cod_selected,pincode,pincode_rto_rate,address_completeness,address_changes,city_state_match,checkout_attempts,checkout_duration,cart_revisions,quantity_changes,payment_attempts,session_duration,intent_score,device_linked_accounts,true_rto_probability,is_rto
ORD_040084,CUS_03174,LEGITIMATE,20,19,1,0,0.05,0.95,668,330,1,BEAUTY,20,COD,1,560038,0.09,0.81,0,1,1,161,1,0,1,513,85.0,1,0.0773,0
ORD_040085,CUS_17983,LEGITIMATE,20,19,0,1,0.0,0.95,12,1578,1,FASHION,15,UPI,0,110070,0.08,0.88,0,1,1,207,1,0,1,554,93.0,1,0.0031,0
ORD_040087,CUS_14836,LEGITIMATE,28,27,0,1,0.0,0.9643,402,2493,1,HOME,5,CARD,0,600001,0.1,0.87,0,1,2,192,0,0,1,499,89.0,1,0.0034,0
ORD_040089,CUS_03215,LEGITIMATE,18,18,0,0,0.0,1.0,623,637,3,BEAUTY,40,CARD,0,600001,0.1,0.85,0,1,1,115,0,0,1,214,93.0,1,0.0013,0
ORD_040092,CUS_07035,LEGITIMATE,34,33,1,0,0.0294,0.9706,115,1453,2,HOME,5,CARD,0,600001,0.1,0.89,0,1,1,86,0,0,1,344,93.0,1,0.0019,0
ORD_040093,CUS_15460,LEGITIMATE,2,2,0,0,0.0,1.0,350,4330,1,ELECTRONICS,40,COD,1,560038,0.09,0.85,0,1,1,121,2,0,1,422,83.0,1,0.2509,0
ORD_040096,CUS_05661,OCCASIONAL_RTO,19,16,3,0,0.1579,0.8421,13,4044,1,FASHION,5,COD,1,600001,0.1,0.73,1,1,1,233,0,0,2,508,75.0,1,0.1328,0
ORD_040097,CUS_11046,LEGITIMATE,27,27,0,0,0.0,1.0,539,2888,1,HOME,20,UPI,0,600001,0.1,0.97,0,1,1,118,0,0,1,462,93.0,1,0.0027,0
ORD_040098,CUS_11192,LEGITIMATE,27,27,0,0,0.0,1.0,244,963,1,ACCESSORIES,40,UPI,0,110001,0.09,0.95,0,1,1,59,1,0,1,226,93.0,1,0.0032,0
ORD_040099,CUS_03965,LEGITIMATE,31,31,0,0,0.0,1.0,384,701,1,FASHION,20,COD,1,500001,0.11,0.84,0,1,1,109,0,0,1,195,85.0,1,0.0526,0
ORD_040100,CUS_06390,LEGITIMATE,12,12,0,0,0.0,1.0,689,535,1,ACCESSORIES,5,UPI,0,700001,0.12,0.99,0,1,1,108,0,0,1,285,88.0,1,0.0044,0
ORD_040103,CUS_15852,LEGITIMATE,31,31,0,0,0.0,1.0,86,850,3,BEAUTY,0,COD,1,110001,0.09,0.98,0,1,1,206,0,0,1,497,93.0,1,0.0322,0
ORD_040104,CUS_04469,LEGITIMATE,22,21,0,1,0.0,0.9545,106,1292,1,BEAUTY,0,COD,1,560001,0.08,0.81,0,1,1,172,0,1,1,371,85.0,1,0.0314,0
ORD_040107,CUS_15866,OCCASIONAL_RTO,18,14,2,2,0.1111,0.7778,379,4611,3,ELECTRONICS,30,UPI,0,201017,0.28,0.57,1,1,2,317,2,0,1,586,60.0,1,0.022,0
ORD_040108,CUS_07286,LEGITIMATE,22,21,0,1,0.0,0.9545,40,1779,2,ELECTRONICS,40,COD,1,560001,0.08,0.78,0,1,1,49,0,1,1,157,85.0,1,0.0858,0
ORD_040109,CUS_12586,OCCASIONAL_RTO,18,13,3,2,0.1667,0.7222,694,1276,1,FASHION,30,COD,1,800001,0.34,0.71,1,1,2,216,0,0,1,271,58.0,1,0.2775,0
ORD_040110,CUS_06962,OCCASIONAL_RTO,13,10,1,2,0.0769,0.7692,730,3244,1,HOME,40,COD,1,141001,0.26,0.6,0,0,3,82,0,2,1,509,66.0,2,0.5049,1
ORD_040111,CUS_07795,LEGITIMATE,4,4,0,0,0.0,1.0,538,1169,2,ACCESSORIES,10,UPI,0,110001,0.09,0.91,1,1,1,182,0,1,1,503,83.0,1,0.0051,0
ORD_040112,CUS_08488,LEGITIMATE,32,30,1,1,0.0312,0.9375,166,1321,3,ELECTRONICS,0,COD,1,560001,0.08,0.96,0,1,1,111,0,0,1,383,93.0,1,0.0448,0
ORD_040113,CUS_03402,LEGITIMATE,34,33,0,1,0.0,0.9706,404,5533,2,ELECTRONICS,10,COD,1,110070,0.08,0.96,0,1,1,70,0,0,1,431,93.0,1,0.109,0
ORD_040114,CUS_04758,SERIAL_RETURNER,7,3,4,0,0.5714,0.4286,67,4064,2,FASHION,30,COD,1,411001,0.11,0.43,0,1,1,159,4,0,1,491,31.0,3,0.9221,1
ORD_040115,CUS_05355,LEGITIMATE,16,15,1,0,0.0625,0.9375,482,3042,1,FASHION,40,UPI,0,110070,0.08,0.99,0,1,1,101,2,0,1,468,93.0,1,0.0034,0
ORD_040117,CUS_17371,LEGITIMATE,22,21,0,1,0.0,0.9545,536,5242,1,ELECTRONICS,10,COD,1,110016,0.07,0.96,0,1,1,72,0,0,1,276,93.0,1,0.0776,0
ORD_040119,CUS_00985,LEGITIMATE,29,28,0,1,0.0,0.9655,539,5129,2,ELECTRONICS,20,COD,1,600001,0.1,0.79,0,1,1,122,0,0,1,507,85.0,1,0.1408,0
ORD_040120,CUS_00499,OCCASIONAL_RTO,16,12,3,1,0.1875,0.75,133,1918,1,BEAUTY,40,COD,1,226010,0.24,0.79,2,1,1,33,1,0,1,485,64.0,1,0.3626,0
ORD_040121,CUS_16219,OCCASIONAL_RTO,9,8,1,0,0.1111,0.8889,367,4398,1,ELECTRONICS,10,COD,1,842001,0.38,0.59,1,1,1,242,0,0,1,425,56.0,1,0.2871,0
ORD_040122,CUS_01388,OCCASIONAL_RTO,6,3,1,2,0.1667,0.5,593,3016,2,HOME,15,UPI,0,400050,0.08,0.62,0,1,2,292,2,0,2,368,65.0,2,0.0195,0
ORD_040123,CUS_05780,ABUSE_RING,10,2,7,1,0.7,0.2,102,537,4,BEAUTY,30,COD,1,160017,0.12,0.58,0,1,1,59,2,4,2,153,38.0,5,0.9272,1
ORD_040124,CUS_12696,LEGITIMATE,18,16,1,1,0.0556,0.8889,289,482,1,BEAUTY,5,UPI,0,560001,0.08,0.98,0,1,1,105,0,0,1,258,93.0,1,0.0037,0
ORD_040125,CUS_11027,LEGITIMATE,24,24,0,0,0.0,1.0,637,2138,3,FASHION,20,UPI,0,400050,0.08,0.9,0,1,1,77,0,0,1,345,93.0,1,0.0022,0
ORD_040126,CUS_00900,LEGITIMATE,28,28,0,0,0.0,1.0,435,4523,1,ELECTRONICS,30,COD,1,110016,0.07,0.99,0,1,1,141,0,0,1,528,93.0,1,0.0906,0
ORD_040128,CUS_00904,LEGITIMATE,31,31,0,0,0.0,1.0,573,1511,3,BEAUTY,15,CARD,0,110016,0.07,0.92,0,1,1,139,1,0,1,429,93.0,1,0.0009,0
ORD_040130,CUS_05791,LEGITIMATE,11,9,1,1,0.0909,0.8182,620,8259,4,ELECTRONICS,0,UPI,0,400050,0.08,0.84,0,1,1,181,0,0,1,377,85.0,1,0.0073,0
ORD_040131,CUS_17636,LEGITIMATE,12,11,0,1,0.0,0.9167,60,1465,1,FASHION,0,CARD,0,600001,0.1,0.93,0,1,2,153,0,1,1,285,89.0,1,0.0037,0
ORD_040132,CUS_11982,OCCASIONAL_RTO,10,7,1,2,0.1,0.7,123,1777,1,BEAUTY,5,COD,1,411001,0.11,0.64,0,1,1,285,0,1,1,351,69.0,1,0.2158,0
ORD_040133,CUS_10796,LEGITIMATE,10,9,0,1,0.0,0.9,228,2208,1,HOME,15,COD,1,700001,0.12,0.96,0,1,1,110,0,0,1,480,88.0,1,0.0569,0
ORD_040134,CUS_07719,LEGITIMATE,34,34,0,0,0.0,1.0,316,1701,1,FASHION,15,CARD,0,110001,0.09,0.86,0,1,1,47,0,0,1,339,93.0,1,0.0051,0
ORD_040135,CUS_02158,LEGITIMATE,7,6,0,1,0.0,0.8571,431,2115,1,FASHION,30,UPI,0,110001,0.09,0.89,0,1,1,119,0,0,1,326,93.0,1,0.0044,0
ORD_040136,CUS_00042,OCCASIONAL_RTO,11,10,1,0,0.0909,0.9091,138,3024,1,FASHION,20,COD,1,160017,0.12,0.67,0,1,1,118,0,1,1,656,80.0,1,0.1662,0
ORD_040137,CUS_07324,LEGITIMATE,23,23,0,0,0.0,1.0,705,743,2,ACCESSORIES,0,COD,1,700001,0.12,0.81,0,1,1,141,1,0,1,202,80.0,1,0.0849,0
ORD_040138,CUS_05119,ABUSE_RING,15,1,12,2,0.8,0.0667,249,3143,1,ELECTRONICS,10,COD,1,247001,0.36,0.52,1,1,5,109,2,4,1,249,16.0,9,0.9911,1
ORD_040139,CUS_14468,LEGITIMATE,7,7,0,0,0.0,1.0,458,2929,1,FASHION,40,UPI,0,110070,0.08,0.83,0,1,1,127,0,0,1,457,85.0,1,0.0025,0
ORD_040140,CUS_07027,LEGITIMATE,22,21,0,1,0.0,0.9545,603,5256,2,ELECTRONICS,5,CARD,0,560001,0.08,0.81,0,1,1,136,0,0,1,462,85.0,1,0.0024,0
ORD_040141,CUS_11187,LEGITIMATE,22,21,0,1,0.0,0.9545,88,537,5,ACCESSORIES,0,UPI,0,500001,0.11,0.92,0,1,1,168,0,0,1,507,93.0,1,0.0041,0
ORD_040142,CUS_02305,SERIAL_RETURNER,15,2,10,3,0.6667,0.1333,16,647,1,BEAUTY,30,COD,1,282001,0.32,0.4,1,1,1,118,1,2,1,376,18.0,3,0.9364,1
ORD_040143,CUS_12355,LEGITIMATE,27,26,0,1,0.0,0.963,386,470,1,HOME,30,UPI,0,110070,0.08,0.99,0,1,1,145,0,0,1,355,93.0,1,0.0041,0
ORD_040145,CUS_01151,LEGITIMATE,21,21,0,0,0.0,1.0,708,1516,1,ACCESSORIES,40,CARD,0,500001,0.11,0.83,0,1,1,126,0,1,1,373,85.0,1,0.0044,0
ORD_040146,CUS_09678,LEGITIMATE,30,29,0,1,0.0,0.9667,422,3247,1,ELECTRONICS,0,CARD,0,700001,0.12,0.9,0,1,1,70,0,0,1,347,88.0,1,0.002,0
ORD_040147,CUS_06506,SERIAL_RETURNER,21,9,11,1,0.5238,0.4286,158,6631,1,ELECTRONICS,20,COD,1,160017,0.12,0.43,1,1,3,23,1,0,1,195,6.0,1,0.888,1
ORD_040149,CUS_11227,LEGITIMATE,23,22,1,0,0.0435,0.9565,524,2068,1,BEAUTY,0,CARD,0,400001,0.09,0.79,0,1,1,124,0,0,1,230,85.0,1,0.0043,0
ORD_040150,CUS_09053,SERIAL_RETURNER,23,6,14,3,0.6087,0.2609,22,2973,1,HOME,10,COD,1,452001,0.21,0.7,2,1,3,68,3,0,1,107,24.0,3,0.9504,1
ORD_040155,CUS_08141,LEGITIMATE,14,14,0,0,0.0,1.0,8,2990,1,FASHION,0,UPI,0,560038,0.09,0.97,0,1,1,163,0,0,1,260,93.0,1,0.0026,0
ORD_040156,CUS_08297,LEGITIMATE,17,17,0,0,0.0,1.0,242,2173,2,ACCESSORIES,30,CARD,0,700001,0.12,0.84,0,1,2,179,0,1,1,428,76.0,1,0.0038,0
ORD_040157,CUS_01399,SERIAL_RETURNER,25,10,12,3,0.48,0.4,425,2031,2,BEAUTY,40,UPI,0,201301,0.22,0.68,0,1,1,105,4,2,2,293,46.0,1,0.0403,0
ORD_040158,CUS_09694,LEGITIMATE,15,14,0,1,0.0,0.9333,479,4231,2,FASHION,5,COD,1,500001,0.11,0.83,0,1,1,196,0,0,1,467,85.0,1,0.1054,0
ORD_040159,CUS_12280,LEGITIMATE,23,23,0,0,0.0,1.0,604,2068,2,FASHION,5,UPI,0,400050,0.08,0.98,0,1,1,178,0,0,1,508,93.0,1,0.0028,0
ORD_040161,CUS_01769,LEGITIMATE,8,8,0,0,0.0,1.0,186,3452,1,ELECTRONICS,20,UPI,0,110016,0.07,1.0,0,1,2,140,0,0,1,471,89.0,1,0.0037,0
ORD_040162,CUS_01985,LEGITIMATE,31,29,1,1,0.0323,0.9355,241,4321,2,FASHION,10,COD,1,560038,0.09,0.86,0,1,1,48,0,0,1,188,93.0,1,0.0668,0
ORD_040163,CUS_03933,LEGITIMATE,22,22,0,0,0.0,1.0,38,902,1,BEAUTY,20,CARD,0,500001,0.11,0.97,0,1,1,125,0,0,1,393,93.0,1,0.0016,0
ORD_040164,CUS_00811,OCCASIONAL_RTO,7,5,1,1,0.1429,0.7143,606,490,4,BEAUTY,30,COD,1,400001,0.09,0.81,0,1,2,89,1,0,1,631,71.0,2,0.2474,0
ORD_040165,CUS_04801,SERIAL_RETURNER,18,8,8,2,0.4444,0.4444,86,2286,1,HOME,20,COD,1,226010,0.24,0.55,3,1,1,110,3,2,1,174,46.0,2,0.6142,1
ORD_040167,CUS_05079,LEGITIMATE,17,16,0,1,0.0,0.9412,689,4137,3,ELECTRONICS,0,CARD,0,400050,0.08,0.87,0,1,1,48,0,1,1,414,93.0,1,0.0033,0
ORD_040171,CUS_08541,SERIAL_RETURNER,15,6,8,1,0.5333,0.4,708,3353,3,HOME,0,COD,1,842001,0.38,0.8,1,1,1,83,3,3,2,313,30.0,2,0.8608,1
ORD_040174,CUS_02539,SERIAL_RETURNER,4,0,2,3,0.5,0.0,287,2189,1,BEAUTY,40,COD,1,282001,0.32,0.54,2,1,2,146,3,2,3,284,26.0,1,0.8955,1
ORD_040176,CUS_10121,SERIAL_RETURNER,18,6,11,1,0.6111,0.3333,568,2355,1,HOME,10,COD,1,380001,0.14,0.76,0,1,2,78,3,0,1,135,34.0,2,0.803,1
ORD_040177,CUS_07923,LEGITIMATE,4,3,0,1,0.0,0.75,511,2802,1,HOME,30,CARD,0,700001,0.12,0.87,0,1,1,180,0,0,1,310,78.0,1,0.0036,0
ORD_040178,CUS_04418,OCCASIONAL_RTO,18,13,3,2,0.1667,0.7222,416,1719,1,BEAUTY,20,COD,1,560001,0.08,0.62,0,1,1,79,0,0,1,275,75.0,1,0.0807,0
ORD_040179,CUS_01298,LEGITIMATE,32,31,0,1,0.0,0.9688,437,4203,1,FASHION,15,CARD,0,110001,0.09,0.82,1,1,1,145,0,1,1,509,85.0,1,0.0059,0
ORD_040180,CUS_14410,LEGITIMATE,32,32,0,0,0.0,1.0,203,3596,1,FASHION,0,UPI,0,400001,0.09,0.94,0,1,2,45,0,0,1,343,89.0,1,0.0018,0
ORD_040182,CUS_03044,SERIAL_RETURNER,23,12,9,2,0.3913,0.5217,244,3271,2,HOME,40,COD,1,282001,0.32,0.54,1,1,1,55,4,1,1,115,38.0,1,0.8091,1
ORD_040183,CUS_04531,SERIAL_RETURNER,10,3,4,3,0.4,0.3,354,1939,2,FASHION,15,COD,1,160017,0.12,0.65,0,1,1,132,1,2,1,451,46.0,1,0.7165,1
ORD_040184,CUS_01120,LEGITIMATE,5,5,0,0,0.0,1.0,520,693,3,HOME,20,UPI,0,560001,0.08,0.93,0,1,1,178,0,0,1,395,93.0,1,0.0096,0
ORD_040185,CUS_16735,OCCASIONAL_RTO,13,8,3,2,0.2308,0.6154,81,1765,1,BEAUTY,40,COD,1,160017,0.12,0.84,0,1,1,53,0,0,2,157,60.0,1,0.1262,0
ORD_040186,CUS_13073,LEGITIMATE,8,8,0,0,0.0,1.0,636,575,1,BEAUTY,5,UPI,0,110070,0.08,0.98,0,1,2,88,1,0,1,342,89.0,1,0.0022,0
ORD_040188,CUS_01178,LEGITIMATE,14,13,0,1,0.0,0.9286,642,1131,4,BEAUTY,0,CARD,0,400050,0.08,0.98,0,1,1,145,0,0,1,505,93.0,1,0.0017,0
ORD_040189,CUS_17768,LEGITIMATE,23,23,0,0,0.0,1.0,169,1352,1,FASHION,20,CARD,0,500001,0.11,0.79,0,1,1,102,0,0,1,410,85.0,1,0.0025,0
ORD_040191,CUS_16183,LEGITIMATE,10,9,0,1,0.0,0.9,392,1265,1,ELECTRONICS,10,UPI,0,110070,0.08,0.91,1,1,1,107,0,0,1,417,93.0,1,0.002,0
ORD_040192,CUS_09136,SERIAL_RETURNER,11,2,6,3,0.5455,0.1818,320,1233,1,BEAUTY,15,CARD,0,282001,0.32,0.58,0,0,2,52,1,3,3,322,26.0,2,0.4372,0
ORD_040195,CUS_12966,LEGITIMATE,13,13,0,0,0.0,1.0,26,1834,1,ACCESSORIES,15,COD,1,110070,0.08,0.91,0,1,1,79,2,0,1,288,93.0,1,0.068,0
ORD_040196,CUS_12603,LEGITIMATE,5,4,0,1,0.0,0.8,55,1333,1,ACCESSORIES,30,COD,1,560001,0.08,0.91,0,1,1,91,2,0,1,239,83.0,1,0.0544,0
ORD_040197,CUS_08901,OCCASIONAL_RTO,15,10,3,2,0.2,0.6667,646,975,1,BEAUTY,15,UPI,0,282001,0.32,0.62,0,1,1,41,0,0,1,297,46.0,2,0.0455,0
ORD_040198,CUS_08937,LEGITIMATE,2,1,0,1,0.0,0.5,280,1285,1,ACCESSORIES,0,COD,1,560038,0.09,0.94,0,1,1,122,0,0,1,238,73.0,1,0.2102,0
ORD_040200,CUS_09435,LEGITIMATE,12,10,2,0,0.1667,0.8333,371,4249,1,ELECTRONICS,15,UPI,0,560001,0.08,0.95,0,1,1,76,0,0,1,399,83.0,1,0.0087,0
ORD_040201,CUS_12869,LEGITIMATE,20,20,0,0,0.0,1.0,347,1525,1,ACCESSORIES,5,COD,1,700001,0.12,0.98,0,1,1,162,0,0,1,350,88.0,1,0.0594,0
ORD_040202,CUS_02446,LEGITIMATE,8,8,0,0,0.0,1.0,347,3314,1,ACCESSORIES,0,COD,1,400001,0.09,0.9,0,1,1,126,0,0,1,476,93.0,1,0.0711,0
ORD_040204,CUS_16556,LEGITIMATE,8,7,0,1,0.0,0.875,619,1749,4,BEAUTY,10,UPI,0,400050,0.08,0.86,0,1,1,89,0,0,1,292,93.0,1,0.0068,0
ORD_040205,CUS_01194,ABUSE_RING,5,0,4,1,0.8,0.0,207,1132,2,ELECTRONICS,10,COD,1,842001,0.38,0.36,2,1,2,28,0,3,1,172,8.0,4,0.9946,1
ORD_040207,CUS_01909,OCCASIONAL_RTO,17,15,2,0,0.1176,0.8824,151,1009,4,BEAUTY,40,COD,1,560038,0.09,0.58,2,1,1,47,3,1,1,533,75.0,1,0.1212,0
ORD_040208,CUS_05794,LEGITIMATE,25,25,0,0,0.0,1.0,698,3281,2,ACCESSORIES,0,CARD,0,400001,0.09,0.89,0,1,1,200,0,0,1,279,93.0,1,0.0028,0
ORD_040209,CUS_00488,SERIAL_RETURNER,16,5,10,1,0.625,0.3125,615,6869,3,ELECTRONICS,10,COD,1,411001,0.11,0.49,1,1,1,146,0,2,2,227,31.0,2,0.9706,1
ORD_040210,CUS_01466,LEGITIMATE,23,22,1,0,0.0435,0.9565,719,1190,3,BEAUTY,5,CARD,0,400050,0.08,0.79,0,1,1,129,1,0,1,335,85.0,1,0.0032,0
ORD_040211,CUS_14006,LEGITIMATE,32,32,0,0,0.0,1.0,242,1670,2,ELECTRONICS,0,COD,1,700001,0.12,0.91,0,1,1,52,0,1,1,260,88.0,1,0.0936,0
ORD_040212,CUS_13605,LEGITIMATE,27,26,0,1,0.0,0.963,287,4055,5,FASHION,30,COD,1,110001,0.09,0.89,0,1,1,94,1,0,1,299,93.0,1,0.0906,0
ORD_040213,CUS_07919,LEGITIMATE,31,30,0,1,0.0,0.9677,84,2697,1,HOME,10,COD,1,560038,0.09,0.79,0,1,1,49,2,0,1,377,85.0,1,0.0574,0
ORD_040216,CUS_07618,LEGITIMATE,34,34,0,0,0.0,1.0,354,1882,3,HOME,5,COD,1,400050,0.08,0.81,0,1,1,187,0,0,1,337,85.0,1,0.0639,0
ORD_040217,CUS_12631,LEGITIMATE,7,7,0,0,0.0,1.0,634,2797,1,HOME,30,UPI,0,110016,0.07,0.99,0,1,1,120,1,0,1,355,93.0,1,0.0042,0
ORD_040221,CUS_00738,ABUSE_RING,5,1,3,1,0.6,0.2,195,1096,3,FASHION,30,COD,1,452001,0.21,0.5,2,0,1,20,1,2,2,104,32.0,5,0.9815,1
ORD_040222,CUS_06000,LEGITIMATE,34,33,0,1,0.0,0.9706,132,8618,3,ELECTRONICS,10,COD,1,700001,0.12,0.88,0,1,1,104,0,0,1,440,88.0,1,0.1218,0
ORD_040223,CUS_00370,LEGITIMATE,17,16,0,1,0.0,0.9412,121,1783,3,ACCESSORIES,20,UPI,0,500001,0.11,0.94,0,1,1,62,0,0,1,448,93.0,1,0.0019,0
ORD_040224,CUS_05247,OCCASIONAL_RTO,17,13,2,2,0.1176,0.7647,503,561,2,BEAUTY,30,COD,1,160017,0.12,0.59,0,0,1,203,2,2,2,524,70.0,2,0.1881,0
ORD_040227,CUS_02055,SERIAL_RETURNER,10,6,4,0,0.4,0.6,457,1854,5,BEAUTY,10,COD,1,842001,0.38,0.49,0,1,1,31,2,0,1,66,20.0,1,0.8232,1
ORD_040228,CUS_00312,SERIAL_RETURNER,4,0,2,3,0.5,0.0,150,1909,2,BEAUTY,40,COD,1,302001,0.18,0.76,3,1,3,168,2,2,2,428,24.0,2,0.8504,1
ORD_040229,CUS_06820,LEGITIMATE,13,13,0,0,0.0,1.0,466,2749,2,FASHION,40,CARD,0,400050,0.08,0.96,0,1,1,150,0,0,1,463,93.0,1,0.0032,0
ORD_040230,CUS_11074,LEGITIMATE,17,15,1,1,0.0588,0.8824,716,3228,2,FASHION,5,COD,1,600001,0.1,0.8,0,1,1,113,0,0,1,223,85.0,1,0.1414,0
ORD_040231,CUS_10113,LEGITIMATE,13,11,1,1,0.0769,0.8462,463,2660,3,HOME,10,COD,1,110001,0.09,0.99,0,1,1,177,1,0,1,555,93.0,1,0.0518,0
ORD_040233,CUS_04244,LEGITIMATE,12,11,1,0,0.0833,0.9167,456,3368,3,HOME,5,COD,1,110001,0.09,0.93,0,1,1,135,0,1,1,248,93.0,1,0.1454,0
ORD_040234,CUS_01525,OCCASIONAL_RTO,12,10,1,1,0.0833,0.8333,251,1461,1,ACCESSORIES,30,CARD,0,800001,0.34,0.7,0,1,1,74,1,0,1,154,72.0,2,0.0122,0
ORD_040235,CUS_02575,LEGITIMATE,2,1,0,1,0.0,0.5,499,4138,1,FASHION,0,UPI,0,500001,0.11,0.86,0,1,1,148,0,1,1,361,73.0,1,0.0061,0
ORD_040237,CUS_11487,ABUSE_RING,3,0,2,2,0.6667,0.0,319,1834,1,HOME,15,COD,1,160017,0.12,0.45,0,1,4,91,3,2,3,124,12.0,7,0.9647,1
ORD_040241,CUS_05870,OCCASIONAL_RTO,11,8,2,1,0.1818,0.7273,720,490,2,ACCESSORIES,15,COD,1,800001,0.34,0.74,0,1,3,257,1,0,1,547,42.0,1,0.2762,0
ORD_040242,CUS_17564,LEGITIMATE,10,9,0,1,0.0,0.9,25,3465,1,HOME,5,UPI,0,560038,0.09,0.91,0,1,1,179,2,0,1,405,93.0,1,0.0022,0
ORD_040243,CUS_10288,ABUSE_RING,13,0,11,2,0.8462,0.0,464,2388,3,HOME,5,COD,1,380001,0.14,0.64,3,1,2,109,3,1,2,183,34.0,9,0.9689,1
ORD_040244,CUS_16754,LEGITIMATE,6,5,0,1,0.0,0.8333,487,1871,3,BEAUTY,15,COD,1,400050,0.08,0.92,0,1,1,117,0,0,1,184,93.0,1,0.0476,0
ORD_040245,CUS_17899,OCCASIONAL_RTO,14,9,3,2,0.2143,0.6429,128,4067,1,ELECTRONICS,40,COD,1,452001,0.21,0.71,0,1,1,274,1,1,1,381,54.0,1,0.4112,0
ORD_040246,CUS_10298,OCCASIONAL_RTO,4,3,1,0,0.25,0.75,560,4282,2,FASHION,0,COD,1,400050,0.08,0.55,0,1,1,234,1,1,1,590,65.0,1,0.2639,0
ORD_040247,CUS_00182,SERIAL_RETURNER,15,5,9,1,0.6,0.3333,358,8508,1,ELECTRONICS,15,CARD,0,226010,0.24,0.44,2,1,3,162,3,1,1,465,12.0,2,0.5728,1
ORD_040248,CUS_12842,LEGITIMATE,15,12,2,1,0.1333,0.8,429,4144,1,FASHION,15,COD,1,400050,0.08,0.8,0,1,1,172,0,0,1,445,75.0,1,0.156,0
ORD_040252,CUS_15410,LEGITIMATE,24,23,0,1,0.0,0.9583,11,494,2,HOME,0,CARD,0,560038,0.09,0.82,0,1,1,88,0,0,1,160,85.0,1,0.0019,0
ORD_040254,CUS_08499,OCCASIONAL_RTO,8,7,1,0,0.125,0.875,460,1434,1,BEAUTY,40,COD,1,201309,0.19,0.64,0,1,1,169,0,2,1,412,70.0,2,0.3917,0
ORD_040255,CUS_09449,LEGITIMATE,23,22,0,1,0.0,0.9565,543,1914,1,HOME,0,UPI,0,110001,0.09,0.98,0,1,1,50,1,0,1,219,93.0,1,0.0025,0
ORD_040257,CUS_07413,LEGITIMATE,23,22,0,1,0.0,0.9565,571,1174,1,FASHION,30,COD,1,500001,0.11,0.95,0,1,1,91,1,0,1,274,93.0,1,0.0266,0
ORD_040260,CUS_04668,LEGITIMATE,5,5,0,0,0.0,1.0,80,1157,2,BEAUTY,20,COD,1,110016,0.07,0.93,0,1,1,82,2,0,1,377,93.0,1,0.0331,0
ORD_040261,CUS_14428,SERIAL_RETURNER,23,9,12,2,0.5217,0.3913,272,1636,3,FASHION,10,COD,1,201301,0.22,0.57,0,1,2,178,2,3,1,359,34.0,2,0.7469,1
ORD_040262,CUS_10829,OCCASIONAL_RTO,4,1,1,2,0.25,0.25,167,2914,2,FASHION,15,COD,1,452001,0.21,0.58,0,1,1,149,0,0,1,254,60.0,1,0.4651,0
ORD_040264,CUS_07579,SERIAL_RETURNER,19,10,7,2,0.3684,0.5263,105,2567,1,ELECTRONICS,40,COD,1,452001,0.21,0.41,3,1,3,118,1,0,1,150,20.0,2,0.7724,1
ORD_040265,CUS_15769,LEGITIMATE,33,32,0,1,0.0,0.9697,663,2644,3,ACCESSORIES,5,UPI,0,110016,0.07,0.86,1,1,1,94,0,0,1,395,93.0,1,0.005,0
ORD_040267,CUS_03169,OCCASIONAL_RTO,4,3,1,0,0.25,0.75,155,3092,1,HOME,30,UPI,0,201301,0.22,0.9,0,1,1,181,1,0,1,590,68.0,1,0.0154,0
ORD_040268,CUS_03020,LEGITIMATE,24,23,0,1,0.0,0.9583,348,3789,1,ELECTRONICS,10,COD,1,110070,0.08,0.91,0,1,1,148,0,0,1,422,93.0,1,0.0557,0
ORD_040269,CUS_15956,OCCASIONAL_RTO,9,5,2,2,0.2222,0.5556,86,1566,3,BEAUTY,10,COD,1,247001,0.36,0.57,0,1,1,60,1,0,1,129,52.0,1,0.3072,0
ORD_040270,CUS_11266,LEGITIMATE,23,22,0,1,0.0,0.9565,161,973,3,HOME,5,COD,1,700001,0.12,0.87,0,1,1,191,1,0,1,449,88.0,1,0.036,0
ORD_040271,CUS_00094,LEGITIMATE,13,12,0,1,0.0,0.9231,123,1881,2,ACCESSORIES,5,CARD,0,560038,0.09,0.87,0,1,1,53,2,1,1,145,93.0,1,0.0014,0
ORD_040272,CUS_14587,LEGITIMATE,33,33,0,0,0.0,1.0,209,1997,1,HOME,30,COD,1,110016,0.07,0.87,0,1,1,129,0,0,1,200,93.0,1,0.0299,0
ORD_040273,CUS_03917,LEGITIMATE,33,33,0,0,0.0,1.0,111,2400,1,HOME,15,COD,1,400001,0.09,0.92,0,1,2,87,0,0,1,206,89.0,1,0.059,0
ORD_040282,CUS_10895,LEGITIMATE,31,31,0,0,0.0,1.0,144,2891,2,HOME,10,UPI,0,110001,0.09,0.97,1,1,1,91,0,0,1,182,93.0,1,0.0023,0
ORD_040284,CUS_06700,SERIAL_RETURNER,11,3,6,2,0.5455,0.2727,217,5443,1,ELECTRONICS,15,COD,1,247001,0.36,0.4,0,1,1,84,1,0,1,405,18.0,1,0.8875,1
